city,state_name,lat,lng,id
Cherry Grove,Washington,45.8021,-122.5764,1840037538
Clearview,Washington,47.8292,-122.1452,1840023773
Greenwater,Washington,47.1465,-121.6320,1840017343
Picnic Point,Washington,47.8745,-122.3079,1840037897
Kendall,Washington,48.9168,-122.1383,1840017293
Seabeck,Washington,47.6437,-122.8219,1840023799
Startup,Washington,47.8671,-121.7495,1840018380
Steilacoom,Washington,47.1699,-122.5935,1840022309
Lamont,Washington,47.2007,-117.9049,1840021142
Bay View,Washington,48.4870,-122.4628,1840037745
Valley,Washington,48.1730,-117.7244,1840025241
North Marysville,Washington,48.1111,-122.1459,1840037878
Brady,Washington,47.0064,-123.5321,1840017357
May Creek,Washington,47.8555,-121.6743,1840037857
Clear Lake,Washington,48.4561,-122.2378,1840023932
Keller,Washington,48.0852,-118.7164,1840023756
Redmond,Washington,47.6762,-122.1169,1840019835
Ilwaco,Washington,46.3108,-124.0422,1840018470
Mountlake Terrace,Washington,47.7921,-122.3076,1840019792
Parker,Washington,46.5022,-120.4668,1840023856
Soap Lake,Washington,47.3914,-119.4892,1840021102
Grand Mound,Washington,46.8053,-123.0119,1840017366
Manchester,Washington,47.5519,-122.5517,1840017336
Prairie Heights,Washington,47.1529,-122.1048,1840042027
Verlot,Washington,48.1002,-121.7679,1840018376
North Omak,Washington,48.4440,-119.4459,1840037879
Naches,Washington,46.7274,-120.6945,1840022318
Summitview,Washington,46.5980,-120.6514,1840037863
Clover Creek,Washington,47.1404,-122.3827,1840041920
Prosser,Washington,46.2066,-119.7662,1840019890
Naselle,Washington,46.3650,-123.8013,1840018467
Rock Island,Washington,47.3743,-120.1382,1840019796
Goldendale,Washington,45.8192,-120.8233,1840019911
Maltby,Washington,47.8027,-122.1044,1840017326
Oak Harbor,Washington,48.2965,-122.6331,1840019779
Tanglewilde,Washington,47.0512,-122.7810,1840037899
Endicott,Washington,46.9282,-117.6867,1840021137
Mill Creek East,Washington,47.8361,-122.1877,1840041996
Maple Heights-Lake Desire,Washington,47.4441,-122.0973,1840073925
Midland,Washington,47.1734,-122.4120,1840018452
Kingston,Washington,47.8014,-122.4989,1840017338
Esperance,Washington,47.7937,-122.3469,1840037867
Grays River,Washington,46.3608,-123.5890,1840023877
Sultan,Washington,47.8708,-121.8044,1840021080
La Grande,Washington,46.8199,-122.2962,1840023834
Ritzville,Washington,47.1254,-118.3808,1840019861
Malott,Washington,48.2919,-119.6954,1840025236
Coulee City,Washington,47.6120,-119.2892,1840022293
Raymond,Washington,46.6838,-123.7380,1840019881
Wollochet,Washington,47.2828,-122.5769,1840023843
Quincy,Washington,47.2347,-119.8522,1840019818
Walla Walla East,Washington,46.0517,-118.3024,1840074693
Hamilton,Washington,48.5282,-121.9834,1840021067
Woodinville,Washington,47.7569,-122.1477,1840021121
Bay Center,Washington,46.6211,-123.9533,1840017375
Port Townsend,Washington,48.1220,-122.7872,1840019797
Riverside,Washington,48.5047,-119.5102,1840021059
Woodway,Washington,47.7903,-122.3851,1840037730
Qui-nai-elt Village,Washington,47.2502,-124.1903,1840042034
Stevenson,Washington,45.6944,-121.8932,1840021180
Ocean Park,Washington,46.4961,-124.0443,1840018468
Port Angeles,Washington,48.1142,-123.4565,1840019782
Bonney Lake,Washington,47.1789,-122.1698,1840018454
Oroville,Washington,48.9420,-119.4304,1840019762
Garrett,Washington,46.0633,-118.3876,1840017384
Otis Orchards-East Farms,Washington,47.7030,-117.0854,1840037126
Warm Beach,Washington,48.1649,-122.3442,1840018377
Twin Lakes,Washington,48.2622,-118.3590,1840042118
Conway,Washington,48.3357,-122.3444,1840017311
College Place,Washington,46.0418,-118.3879,1840018490
Eastmont,Washington,47.8968,-122.1817,1840139116
Maple Falls,Washington,48.9135,-122.1048,1840017290
Ephrata,Washington,47.3119,-119.5344,1840019813
Buena,Washington,46.4299,-120.3176,1840023850
Tumwater,Washington,46.9890,-122.9173,1840021145
Desert Aire,Washington,46.6873,-119.9311,1840037611
Lake Holm,Washington,47.2986,-122.1335,1840041966
Mukilteo,Washington,47.9094,-122.3035,1840019793
Twisp,Washington,48.3618,-120.1169,1840022271
Lake Shore,Washington,45.6911,-122.6911,1840037873
Keyport,Washington,47.6993,-122.6232,1840023797
Lake Stevens,Washington,48.0029,-122.0960,1840019794
Starbuck,Washington,46.5182,-118.1245,1840022325
Harrah,Washington,46.4071,-120.5422,1840021156
Hansville,Washington,47.8978,-122.5579,1840023796
Carlsborg,Washington,48.0842,-123.1697,1840017319
Yelm,Washington,46.9398,-122.6261,1840021146
Fenwick Island,Delaware,38.4603,-75.0542,1840006063
Delmar,Delaware,38.4651,-75.5552,1840006077
Ardencroft,Delaware,39.8056,-75.4862,1840005586
Farmington,Delaware,38.8699,-75.5790,1840005805
Felton,Delaware,39.0127,-75.5764,1840005806
Hartly,Delaware,39.1683,-75.7125,1840005808
Pike Creek,Delaware,39.7485,-75.6953,1840028618
Millville,Delaware,38.5353,-75.1287,1840006080
Highland Acres,Delaware,39.1162,-75.5216,1840028616
Rising Sun-Lebanon,Delaware,39.0999,-75.5048,1840073664
Little Creek,Delaware,39.1661,-75.4481,1840005818
Magnolia,Delaware,39.0714,-75.4760,1840005819
Greenville,Delaware,39.7783,-75.6049,1840005572
Elsmere,Delaware,39.7385,-75.5946,1840005574
Harrington,Delaware,38.9244,-75.5707,1840005811
Seaford,Delaware,38.6539,-75.6117,1840006071
Dover Base Housing,Delaware,39.1179,-75.4839,1840073616
Dagsboro,Delaware,38.5466,-75.2467,1840006076
Milford,Delaware,38.9091,-75.4224,1840006069
Bridgeville,Delaware,38.7247,-75.6027,1840006075
Bellefonte,Delaware,39.7669,-75.4982,1840005580
Smyrna,Delaware,39.2922,-75.6076,1840005820
Wilmington Manor,Delaware,39.6858,-75.5849,1840005575
New Castle,Delaware,39.6685,-75.5692,1840005577
Bowers,Delaware,39.0602,-75.4021,1840073749
Bethel,Delaware,38.5706,-75.6194,1840006073
Selbyville,Delaware,38.4627,-75.2083,1840006083
Houston,Delaware,38.9174,-75.5039,1840005809
Woodside East,Delaware,39.0676,-75.5376,1840073744
Viola,Delaware,39.0429,-75.5714,1840003807
Dewey Beach,Delaware,38.6958,-75.0749,1840006061
Newport,Delaware,39.7136,-75.6052,1840005582
Bethany Beach,Delaware,38.5391,-75.0660,1840006072
Edgemoor,Delaware,39.7551,-75.5070,1840028608
Townsend,Delaware,39.3968,-75.6945,1840005584
Georgetown,Delaware,38.6899,-75.3872,1840006065
Kenton,Delaware,39.2272,-75.6646,1840005816
Greenwood,Delaware,38.8069,-75.5907,1840006066
North Star,Delaware,39.7550,-75.7331,1840028615
Slaughter Beach,Delaware,38.9143,-75.3085,1840006084
Middletown,Delaware,39.4453,-75.7166,1840005581
Blades,Delaware,38.6353,-75.6024,1840006074
Frederica,Delaware,39.0080,-75.4667,1840005807
Rehoboth Beach,Delaware,38.7168,-75.0843,1840006070
Milton,Delaware,38.7751,-75.3104,1840006081
Woodside,Delaware,39.0712,-75.5667,1840005821
Bear,Delaware,39.6188,-75.6804,1840005568
Wilmington,Delaware,39.7415,-75.5413,1840005579
Pike Creek Valley,Delaware,39.7296,-75.6993,1840028614
Rodney Village,Delaware,39.1284,-75.5395,1840005804
Henlopen Acres,Delaware,38.7257,-75.0849,1840006067
Frankford,Delaware,38.5215,-75.2342,1840006064
Millsboro,Delaware,38.5865,-75.3019,1840006079
Glasgow,Delaware,39.6015,-75.7474,1840005571
Clayton,Delaware,39.2846,-75.6364,1840005815
Cheswold,Delaware,39.2189,-75.5883,1840005814
Odessa,Delaware,39.4562,-75.6605,1840005583
Kent Acres,Delaware,39.1325,-75.5160,1840028609
St. Georges,Delaware,39.5576,-75.6533,1840028612
Ardentown,Delaware,39.8081,-75.4807,1840005587
Arden,Delaware,39.8113,-75.4886,1840005585
Ellendale,Delaware,38.8103,-75.4250,1840006062
Lewes,Delaware,38.7781,-75.1454,1840006068
Laurel,Delaware,38.5696,-75.5688,1840006078
Brookside,Delaware,39.6666,-75.7153,1840005569
Wyoming,Delaware,39.1147,-75.5631,1840005822
Claymont,Delaware,39.8032,-75.4606,1840005570
Newark,Delaware,39.6776,-75.7573,1840005578
Long Neck,Delaware,38.6200,-75.1511,1840028617
Camden,Delaware,39.0992,-75.5570,1840005813
Leipsic,Delaware,39.2430,-75.5155,1840005817
Delaware City,Delaware,39.5743,-75.5939,1840005576
Ocean View,Delaware,38.5357,-75.0991,1840006082
South Bethany,Delaware,38.5161,-75.0591,1840006085
Hockessin,Delaware,39.7837,-75.6815,1840005573
Riverview,Delaware,39.0293,-75.5202,1840028613
Dover,Delaware,39.1610,-75.5203,1840005810
Washington,District of Columbia,38.9047,-77.0163,1840006060
Stone Lake,Wisconsin,45.8445,-91.5502,1840025282
Nelson,Wisconsin,44.4214,-92.0044,1840002382
Fennimore,Wisconsin,42.9793,-90.6491,1840002968
Chenequa,Wisconsin,43.1229,-88.3838,1840003016
Helenville,Wisconsin,43.0165,-88.6999,1840004348
Tichigan,Wisconsin,42.8088,-88.2150,1840006920
Kekoskee,Wisconsin,43.5271,-88.5615,1840002735
Wonewoc,Wisconsin,43.6531,-90.2239,1840002225
St. Peter,Wisconsin,43.8377,-88.3465,1840024009
Black River Falls,Wisconsin,44.2981,-90.8419,1840002397
Shiocton,Wisconsin,44.4449,-88.5768,1840002401
Three Lakes,Wisconsin,45.8047,-89.1708,1840025294
Waldo,Wisconsin,43.6766,-87.9478,1840002617
North Prairie,Wisconsin,42.9357,-88.4038,1840003026
Mattoon,Wisconsin,45.0046,-89.0411,1840002265
Almond,Wisconsin,44.2607,-89.4087,1840002323
New Auburn,Wisconsin,45.1988,-91.5666,1840002110
Hustisford,Wisconsin,43.3442,-88.6033,1840002732
Little Chute,Wisconsin,44.2895,-88.3199,1840002408
Birnamwood,Wisconsin,44.9319,-89.2094,1840002262
Lodi,Wisconsin,43.3154,-89.5367,1840002710
Whitehall,Wisconsin,44.3705,-91.3476,1840002386
West Baraboo,Wisconsin,43.4814,-89.7719,1840002716
Lomira,Wisconsin,43.5945,-88.4421,1840002740
Brownsville,Wisconsin,43.6145,-88.4952,1840002736
Bloomer,Wisconsin,45.1030,-91.4913,1840002106
Wabeno,Wisconsin,45.4394,-88.6581,1840025287
Whitewater,Wisconsin,42.8372,-88.7340,1840002476
Reedsville,Wisconsin,44.1525,-87.9517,1840002216
Amherst,Wisconsin,44.4475,-89.2832,1840002324
Monona,Wisconsin,43.0540,-89.3334,1840002920
River Falls,Wisconsin,44.8608,-92.6244,1840002289
Delavan,Wisconsin,42.6281,-88.6324,1840002483
Greendale,Wisconsin,42.9370,-88.0018,1840003038
Couderay,Wisconsin,45.7976,-91.3005,1840001999
Berlin,Wisconsin,43.9704,-88.9505,1840002590
Grantsburg,Wisconsin,45.7813,-92.6836,1840001995
Burnett,Wisconsin,43.5065,-88.7085,1840024126
Lakewood,Wisconsin,45.3006,-88.5146,1840025312
Wausau,Wisconsin,44.9615,-89.6457,1840002163
Livingston,Wisconsin,42.9001,-90.4337,1840002976
Hillsboro,Wisconsin,43.6559,-90.3365,1840002691
Exeland,Wisconsin,45.6669,-91.2425,1840001998
Whitelaw,Wisconsin,44.1452,-87.8281,1840002208
East Troy,Wisconsin,42.7848,-88.3973,1840002484
Oconto,Wisconsin,44.8918,-87.8692,1840001575
Elkhorn,Wisconsin,42.6711,-88.5377,1840002480
Nashotah,Wisconsin,43.0938,-88.4037,1840003024
Rewey,Wisconsin,42.8419,-90.3961,1840002962
Ferryville,Wisconsin,43.3516,-91.0935,1840002885
Neillsville,Wisconsin,44.5605,-90.5905,1840002255
Sun Prairie,Wisconsin,43.1827,-89.2357,1840002902
Wilton,Wisconsin,43.8132,-90.5268,1840002568
Eleva,Wisconsin,44.5763,-91.4705,1840002389
Menomonie,Wisconsin,44.8893,-91.9084,1840037988
Wales,Wisconsin,43.0042,-88.3739,1840003007
Manitowoc,Wisconsin,44.0991,-87.6811,1840002213
Ashippun,Wisconsin,43.2182,-88.5159,1840025434
New Lisbon,Wisconsin,43.8781,-90.1625,1840002232
New Odanah,Wisconsin,46.5986,-90.6618,1840042189
Sauk City,Wisconsin,43.2721,-89.7307,1840002729
Pulcifer,Wisconsin,44.8476,-88.3592,1840023924
New Berlin,Wisconsin,42.9726,-88.1291,1840003025
Milladore,Wisconsin,44.6057,-89.8549,1840002337
Mason,Wisconsin,46.4354,-91.0600,1840003915
Oconomowoc Lake,Wisconsin,43.0975,-88.4521,1840003028
Independence,Wisconsin,44.3328,-91.4172,1840002388
Maribel,Wisconsin,44.2775,-87.8025,1840002214
Oak Creek,Wisconsin,42.8803,-87.9009,1840003047
Van Dyne,Wisconsin,43.8862,-88.5012,1840025421
Pence,Wisconsin,46.4104,-90.2695,1840025272
Saukville,Wisconsin,43.3847,-87.9439,1840002827
Clyman,Wisconsin,43.3116,-88.7231,1840002739
Wild Rose,Wisconsin,44.1788,-89.2442,1840002236
Reedsburg,Wisconsin,43.5346,-89.9970,1840002727
Patch Grove,Wisconsin,42.9406,-90.9725,1840002980
Paddock Lake,Wisconsin,42.5707,-88.1044,1840003162
New Holstein,Wisconsin,43.9491,-88.0942,1840002522
Lake Hallie,Wisconsin,44.8921,-91.4200,1840000279
Hewitt,Wisconsin,44.6425,-90.1048,1840002334
Menomonee Falls,Wisconsin,43.1487,-88.1227,1840003020
Eastman,Wisconsin,43.1622,-91.0254,1840002887
Pella,Wisconsin,44.7426,-88.8224,1840023923
Princeton,Wisconsin,43.8527,-89.1305,1840002593
Melvina,Wisconsin,43.8024,-90.7815,1840002572
Peshtigo,Wisconsin,45.0556,-87.7476,1840003932
Lake Tomahawk,Wisconsin,45.8110,-89.5873,1840025292
Long Lake,Wisconsin,45.8431,-88.6673,1840025289
Maple Bluff,Wisconsin,43.1132,-89.3719,1840002916
Mishicot,Wisconsin,44.2303,-87.6422,1840002215
Iron Ridge,Wisconsin,43.3982,-88.5320,1840002733
Johnson Creek,Wisconsin,43.0812,-88.7702,1840003002
Juneau,Wisconsin,43.4053,-88.7041,1840002734
Kohler,Wisconsin,43.7364,-87.7795,1840002620
Thornton,Wisconsin,44.7984,-88.6917,1840023925
Seymour,Wisconsin,44.5142,-88.3271,1840002410
Brandon,Wisconsin,43.7352,-88.7822,1840002601
Camp Douglas,Wisconsin,43.9197,-90.2697,1840002228
Hatley,Wisconsin,44.8866,-89.3371,1840002164
Lake Ripley,Wisconsin,43.0045,-88.9829,1840004351
Bruce,Wisconsin,45.4590,-91.2734,1840024102
Hammond,Wisconsin,44.9691,-92.4381,1840002134
Maiden Rock,Wisconsin,44.5660,-92.3083,1840002286
Wind Point,Wisconsin,42.7814,-87.7721,1840002489
Minong,Wisconsin,46.0978,-91.8263,1840002004
Lewis,Wisconsin,45.7159,-92.3965,1840025299
Arkdale,Wisconsin,44.0253,-89.8861,1840025380
Wautoma,Wisconsin,44.0667,-89.2916,1840002235
Black Earth,Wisconsin,43.1344,-89.7470,1840002907
Kewaunee,Wisconsin,44.4607,-87.5133,1840002364
Cumberland,Wisconsin,45.5353,-92.0269,1840002072
North Bay,Wisconsin,42.7644,-87.7812,1840002492
Tilleda,Wisconsin,44.8155,-88.9125,1840023926
Iron Belt,Wisconsin,46.4031,-90.3193,1840025270
Deerfield,Wisconsin,43.0492,-89.0762,1840002913
DeForest,Wisconsin,43.2302,-89.3437,1840037935
Fountain City,Wisconsin,44.1201,-91.6969,1840002378
Bancroft,Wisconsin,44.3093,-89.5071,1840024098
Rothschild,Wisconsin,44.8761,-89.6173,1840002172
Poy Sippi,Wisconsin,44.1360,-88.9963,1840023995
New London,Wisconsin,44.3950,-88.7394,1840002361
Plum City,Wisconsin,44.6338,-92.1918,1840002287
Lancaster,Wisconsin,42.8474,-90.7065,1840002969
Rockdale,Wisconsin,42.9717,-89.0318,1840002923
Doylestown,Wisconsin,43.4276,-89.1457,1840002709
Wyeville,Wisconsin,44.0279,-90.3861,1840002569
Cassville,Wisconsin,42.7150,-90.9890,1840002973
Wauwatosa,Wisconsin,43.0615,-88.0347,1840003033
Diaperville,Wisconsin,46.6060,-90.7101,1840042155
Casco,Wisconsin,44.5558,-87.6198,1840002365
Theresa,Wisconsin,43.5164,-88.4540,1840002730
Centuria,Wisconsin,45.4497,-92.5579,1840002051
Caledonia,Wisconsin,42.7986,-87.8762,1840010091
Mole Lake,Wisconsin,45.4859,-88.9823,1840026104
Edgar,Wisconsin,44.9229,-89.9626,1840002169
Nekoosa,Wisconsin,44.3135,-89.9073,1840002338
Sullivan,Wisconsin,43.0118,-88.5903,1840002998
Greenleaf,Wisconsin,44.3170,-88.0972,1840025357
Tony,Wisconsin,45.4804,-90.9971,1840002077
Junction City,Wisconsin,44.5930,-89.7679,1840002322
Bohners Lake,Wisconsin,42.6241,-88.2879,1840004481
Rockland,Wisconsin,43.9075,-90.9165,1840002580
Boscobel,Wisconsin,43.1436,-90.6953,1840002972
Chili,Wisconsin,44.6296,-90.3583,1840025324
Kennan,Wisconsin,45.5301,-90.5868,1840002008
Plover,Wisconsin,44.4614,-89.5382,1840002328
Hatfield,Wisconsin,44.4164,-90.7409,1840024191
Bell Center,Wisconsin,43.2916,-90.8256,1840002886
Antigo,Wisconsin,45.1415,-89.1556,1840001565
Rome,Wisconsin,42.9823,-88.6389,1840004352
Spencer,Wisconsin,44.7544,-90.2983,1840002161
Lake Delton,Wisconsin,43.5932,-89.7841,1840002718
Hixton,Wisconsin,44.3831,-91.0149,1840002395
Cadott,Wisconsin,44.9502,-91.1532,1840002107
Hingham,Wisconsin,43.6465,-87.9151,1840025424
Cornell,Wisconsin,45.1632,-91.1497,1840002109
Port Wing,Wisconsin,46.7756,-91.3807,1840026072
Oakdale,Wisconsin,43.9620,-90.3789,1840002574
Sussex,Wisconsin,43.1340,-88.2231,1840003006
Galesville,Wisconsin,44.0839,-91.3580,1840002387
Dellwood,Wisconsin,43.9545,-89.9341,1840025381
Middle Village,Wisconsin,44.9347,-88.7334,1840038094
Cochrane,Wisconsin,44.2281,-91.8391,1840002380
Muskego,Wisconsin,42.8860,-88.1291,1840003023
Greenwood,Wisconsin,44.7655,-90.5988,1840002250
Whitefish Bay,Wisconsin,43.1132,-87.9003,1840003036
Altoona,Wisconsin,44.8030,-91.4387,1840002295
Vesper,Wisconsin,44.4805,-89.9676,1840002332
Rice Lake,Wisconsin,45.4863,-91.7447,1840002075
Columbus,Wisconsin,43.3354,-89.0300,1840002708
Campbellsport,Wisconsin,43.5976,-88.2813,1840002604
New Post,Wisconsin,45.8965,-91.1930,1840004010
Warrens,Wisconsin,44.1287,-90.5157,1840002567
Marshall,Wisconsin,43.1726,-89.0614,1840002917
Allenton,Wisconsin,43.4204,-88.3443,1840024031
Brodhead,Wisconsin,42.6168,-89.3756,1840002460
Elk Mound,Wisconsin,44.8744,-91.6863,1840002143
Clam Lake,Wisconsin,46.1579,-90.9056,1840026073
Germantown,Wisconsin,43.2343,-88.1217,1840002830
Bloomington,Wisconsin,42.8933,-90.9265,1840002970
Crivitz,Wisconsin,45.2337,-88.0066,1840003929
Wittenberg,Wisconsin,44.8269,-89.1664,1840002259
Danbury,Wisconsin,46.0088,-92.3777,1840025281
Drummond,Wisconsin,46.3436,-91.2500,1840026068
Gilmanton,Wisconsin,44.4738,-91.6785,1840037953
Mazomanie,Wisconsin,43.1731,-89.7954,1840002918
Poynette,Wisconsin,43.3922,-89.4058,1840002713
Fairchild,Wisconsin,44.6036,-90.9577,1840002293
Elm Grove,Wisconsin,43.0479,-88.0867,1840003011
Laona,Wisconsin,45.5597,-88.6697,1840025285
Plymouth,Wisconsin,43.7451,-87.9656,1840002626
Port Washington,Wisconsin,43.3847,-87.8852,1840002826
Krakow,Wisconsin,44.7585,-88.2611,1840023911
Howards Grove,Wisconsin,43.8261,-87.8232,1840002619
Spring Green,Wisconsin,43.1776,-90.0688,1840002715
Mount Hope,Wisconsin,42.9697,-90.8596,1840002978
Omro,Wisconsin,44.0391,-88.7378,1840002245
Kaukauna,Wisconsin,44.2778,-88.2645,1840002403
Woodman,Wisconsin,43.0925,-90.7977,1840002966
Bellevue,Wisconsin,44.4593,-87.9554,1840000308
Bluffview,Wisconsin,43.3641,-89.7730,1840025433
Legend Lake,Wisconsin,44.8909,-88.5440,1840004029
Cambria,Wisconsin,43.5416,-89.1108,1840002707
Fort Atkinson,Wisconsin,42.9253,-88.8441,1840003004
Bay City,Wisconsin,44.5872,-92.4574,1840002285
River Hills,Wisconsin,43.1717,-87.9353,1840003048
Loyal,Wisconsin,44.7366,-90.4959,1840002254
Fitchburg,Wisconsin,42.9859,-89.4255,1840002905
Norwalk,Wisconsin,43.8342,-90.6269,1840002573
Chippewa Falls,Wisconsin,44.9359,-91.3902,1840002108
Burlington,Wisconsin,42.6749,-88.2724,1840002491
Appleton,Wisconsin,44.2774,-88.3894,1840002400
Edgerton,Wisconsin,42.8386,-89.0698,1840002468
